SUSPECT_ARRESTED_FLAG,YEAR,OBSERVED_DURATION_MINUTES,DAY,MONTH,SUSPECT_WEIGHT,SUSPECT_HEIGHT,SUSPECT_REPORTED_AGE,STOP_DURATION_MINUTES,STOP_LOCATION_X,STOP_LOCATION_Y,SUMMONS_ISSUED_FLAG,SECONDS
N,2020,2,Sunday,March,160.0,58.0,16.0,9,1005577,188806,0,6840.0
N,2020,2,Sunday,March,160.0,58.0,16.0,9,1005577,188806,0,6840.0
N,2020,1,Friday,February,180.0,61.0,24.0,2,988586,194862,0,76080.0
Y,2020,1,Thursday,February,200.0,66.0,33.0,8,988875,191992,1,59700.00000000001
N,2020,0,Tuesday,March,150.0,58.0,59.0,6,1037269,154270,0,70920.0
N,2020,1,Monday,March,165.0,56.0,60.0,7,1048446,215616,0,69000.0
N,2020,0,Tuesday,March,130.0,53.0,0.0,4,1006138,240273,0,47580.0
Y,2020,0,Tuesday,February,140.0,56.0,48.0,5,1011162,248147,1,74700.0
N,2020,30,Wednesday,March,160.0,51.0,21.0,10,1013764,253367,1,11100.0
Y,2020,1,Monday,March,150.0,62.0,16.0,2,997498,155149,0,62880.00000000001
N,2020,3,Thursday,March,140.0,54.0,19.0,15,1014780,181745,0,47700.0
N,2020,1,Saturday,February,135.0,52.0,24.0,33,1053976,207691,0,8940.0
N,2020,1,Monday,March,150.0,58.0,25.0,24,1025818,201903,0,37740.0
N,2020,1,Monday,March,120.0,58.0,14.0,24,1025818,201903,0,0.0
Y,2020,1,Saturday,February,190.0,51.0,32.0,2,991447,202836,0,63900.00000000001
N,2020,5,Tuesday,March,150.0,59.0,0.0,8,1001272,244292,0,49800.0
N,2020,1,Monday,March,120.0,56.0,23.0,5,1022191,243143,0,28680.0
Y,2020,1,Tuesday,March,190.0,58.0,24.0,1,998156,154394,0,62400.00000000001
Y,2020,1,Wednesday,March,140.0,55.0,37.0,7,995955,161132,0,40740.0
Y,2020,0,Thursday,February,180.0,6.0,33.0,10,988875,191992,0,59640.00000000001
N,2020,1,Thursday,February,170.0,51.0,25.0,20,989268,193806,1,78240.0
N,2020,1,Friday,February,160.0,51.0,27.0,2,988586,194862,0,76080.0
Y,2020,1,Monday,March,180.0,61.0,36.0,3,1057096,196470,0,37800.0
N,2020,1,Wednesday,March,230.0,6.0,30.0,2,990288,202735,0,8700.0
Y,2020,1,Wednesday,March,158.0,58.0,51.0,5,986595,216303,0,13800.0
N,2020,1,Thursday,March,130.0,56.0,35.0,4,992200,229037,0,8220.0
N,2020,1,Friday,March,185.0,6.0,0.0,3,1006362,235446,0,40200.0
N,2020,1,Thursday,March,150.0,59.0,20.0,1,1008772,241367,0,40080.0
N,2020,1,Sunday,March,160.0,51.0,21.0,4,1003700,243241,0,81660.0
N,2020,1,Thursday,March,100.0,57.0,52.0,1,1014544,246299,0,60300.00000000001
N,2020,2,Wednesday,March,200.0,54.0,17.0,10,1015641,246726,0,57480.0
N,2020,1,Monday,February,220.0,59.0,36.0,6,1019950,184443,0,72900.0
Y,2020,0,Tuesday,March,150.0,51.0,36.0,10,985213,187405,0,56040.0
N,2020,1,Wednesday,March,200.0,63.0,54.0,10,987804,183592,0,60660.00000000001
N,2020,1,Monday,March,150.0,511.0,21.0,15,990984,192649,0,74940.0
N,2020,1,Sunday,March,160.0,59.0,16.0,20,1043780,155666,0,81480.0
Y,2020,10,Wednesday,March,140.0,58.0,17.0,5,1008994,215565,0,52800.0
N,2020,1,Tuesday,March,170.0,58.0,24.0,18,982044,202986,0,30840.000000000004
N,2020,1,Tuesday,March,220.0,6.0,40.0,18,982044,202986,0,30840.000000000004
Y,2020,3,Tuesday,March,160.0,58.0,45.0,6,988183,221058,0,14100.0
Y,2020,5,Thursday,March,200.0,59.0,29.0,8,1001136,231914,0,39060.0
N,2020,1,Thursday,March,240.0,63.0,41.0,5,1032047,242037,0,10620.0
Y,2020,1,Wednesday,March,200.0,51.0,37.0,30,996198,154800,0,50100.0
N,2020,1,Wednesday,March,150.0,55.0,28.0,30,1013763,195874,0,36120.0
N,2020,1,Thursday,March,240.0,62.0,28.0,5,984540,204531,0,11400.0
N,2020,1,Wednesday,March,180.0,51.0,53.0,10,984174,209913,0,74580.0
Y,2020,10,Tuesday,March,160.0,61.0,25.0,1,987034,206937,0,53100.0
N,2020,0,Tuesday,March,185.0,53.0,17.0,20,996281,220670,0,59640.00000000001
N,2020,0,Tuesday,March,150.0,53.0,14.0,20,996281,220670,0,59640.00000000001
N,2020,120,Tuesday,March,150.0,55.0,20.0,5,998458,223095,0,59280.00000000001
N,2020,120,Tuesday,March,130.0,55.0,21.0,5,998458,223095,0,59280.00000000001
N,2020,1,Thursday,March,180.0,6.0,0.0,2,996206,236675,0,53760.0
N,2020,1,Thursday,March,195.0,59.0,38.0,2,1010622,249371,0,54360.0
Y,2020,1,Tuesday,March,150.0,6.0,22.0,6,1020774,246247,0,70380.0
N,2020,0,Thursday,March,170.0,58.0,18.0,25,989462,149596,0,39360.0
N,2020,1,Wednesday,March,240.0,6.0,32.0,6,996900,160767,0,86040.0
Y,2020,1,Wednesday,March,150.0,58.0,26.0,20,994914,174574,0,66000.0
N,2020,1,Wednesday,March,140.0,55.0,24.0,20,994914,174574,1,66000.0
N,2020,1,Tuesday,March,165.0,58.0,53.0,25,998430,171421,0,44940.0
N,2020,1,Wednesday,March,125.0,54.0,31.0,20,994914,174574,1,66000.0
Y,2020,1,Sunday,March,180.0,56.0,29.0,1,1000931,178473,0,59880.00000000001
Y,2020,0,Friday,February,0.0,0.0,0.0,6,1012423,179549,0,53520.0
Y,2020,1,Wednesday,March,160.0,511.0,22.0,11,1049481,213544,0,67380.0
Y,2020,1,Tuesday,March,135.0,55.0,36.0,5,991718,213504,0,44340.0
Y,2020,1,Tuesday,March,150.0,511.0,48.0,11,992345,214527,0,64800.00000000001
Y,2020,1,Tuesday,March,120.0,51.0,44.0,11,992345,214527,0,64800.00000000001
N,2020,0,Wednesday,March,180.0,58.0,64.0,10,992007,227073,0,71100.0
Y,2020,2,Wednesday,March,210.0,51.0,26.0,1,1010973,242491,0,78300.0
N,2020,0,Wednesday,March,150.0,58.0,19.0,5,1009265,241179,1,81300.0
N,2020,1,Thursday,March,160.0,51.0,20.0,5,975835,172319,0,56640.0
N,2020,1,Thursday,March,220.0,58.0,19.0,5,975835,172319,0,56640.0
N,2020,1,Thursday,March,150.0,56.0,20.0,5,975835,172319,0,56640.0
N,2020,1,Wednesday,March,160.0,58.0,56.0,3,995918,174935,0,62400.00000000001
N,2020,2,Saturday,March,140.0,59.0,16.0,30,1027364,190949,0,5220.0
N,2020,2,Saturday,March,155.0,57.0,16.0,30,1027364,190949,0,5220.0
N,2020,2,Saturday,March,130.0,58.0,16.0,30,1027364,190949,0,5220.0
Y,2020,1,Tuesday,March,120.0,55.0,15.0,5,1037787,192593,0,68700.0
N,2020,0,Wednesday,March,100.0,5.0,15.0,23,1033553,209072,0,57360.0
N,2020,0,Wednesday,March,150.0,6.0,16.0,23,1033553,209072,0,57360.0
N,2020,0,Wednesday,March,130.0,6.0,16.0,23,1033553,209072,0,57360.0
N,2020,1,Friday,March,180.0,57.0,20.0,10,1021932,213548,1,600.0
Y,2020,1,Wednesday,March,170.0,58.0,59.0,4,984642,203280,0,49140.0
Y,2020,1,Wednesday,March,130.0,54.0,41.0,4,984642,203280,0,49140.0
N,2020,1,Friday,March,160.0,51.0,22.0,17,1018273,214946,0,17940.0
N,2020,0,Thursday,March,150.0,6.0,18.0,5,987623,203976,0,46320.0
N,2020,0,Thursday,March,150.0,6.0,18.0,5,987623,203976,0,46320.0
N,2020,2,Thursday,March,145.0,52.0,61.0,10,996772,221353,0,64800.00000000001
N,2020,1,Saturday,March,220.0,6.0,35.0,3,1008585,243507,0,57420.0
N,2020,1,Wednesday,March,0.0,0.0,0.0,3,1016919,255652,0,77400.0
N,2020,1,Wednesday,March,160.0,56.0,29.0,3,1006476,180372,0,64140.00000000001
Y,2020,3,Friday,March,115.0,59.0,15.0,5,1038711,196273,0,83400.0
Y,2020,3,Friday,March,105.0,55.0,15.0,5,1038711,196273,0,83400.0
Y,2020,3,Friday,March,90.0,48.0,12.0,5,1038711,196273,0,83400.0
N,2020,1,Wednesday,March,250.0,62.0,35.0,12,1023360,186821,0,62040.00000000001
N,2020,1,Tuesday,March,130.0,59.0,17.0,13,1027775,187226,0,57240.0
N,2020,1,Tuesday,March,180.0,6.0,17.0,13,1027775,187226,0,57240.0
Y,2020,1,Wednesday,March,170.0,59.0,54.0,2,1028713,187853,0,79860.0
N,2020,2,Thursday,March,180.0,6.0,16.0,30,1035574,209793,0,54960.0
N,2020,2,Thursday,March,220.0,59.0,18.0,30,1035574,209793,0,54960.0
N,2020,1,Sunday,February,0.0,57.0,0.0,3,1024443,210126,0,72660.0
N,2020,1,Wednesday,March,150.0,56.0,18.0,1,1051633,214010,0,67200.0
N,2020,1,Wednesday,March,150.0,56.0,18.0,1,1048564,216315,0,67200.0
Y,2020,1,Saturday,February,170.0,6.0,19.0,30,940194,134907,0,12420.0
N,2020,2,Wednesday,March,160.0,59.0,54.0,5,987172,207417,0,60960.00000000001
Y,2020,1,Thursday,March,190.0,58.0,61.0,13,988029,208946,0,43200.0
N,2020,5,Thursday,March,140.0,58.0,20.0,2,992541,229411,0,69240.0
N,2020,5,Thursday,March,180.0,58.0,56.0,2,992541,229411,0,69240.0
N,2020,1,Saturday,February,220.0,58.0,35.0,4,1007198,234949,0,49440.0
Y,2020,1,Thursday,February,175.0,59.0,30.0,60,1027294,251236,0,57840.0
N,2020,1,Friday,March,135.0,56.0,0.0,3,986098,162526,0,70800.0
N,2020,1,Friday,March,150.0,59.0,16.0,3,986098,162526,0,70800.0
N,2020,3,Thursday,February,240.0,62.0,0.0,3,1016653,182077,0,5100.0
N,2020,1,Friday,February,230.0,62.0,0.0,1,1015933,181937,0,86100.0
N,2020,1,Friday,March,250.0,62.0,56.0,33,1016134,181659,0,59400.00000000001
N,2020,0,Friday,March,200.0,62.0,22.0,72,1004058,196103,0,44160.0
N,2020,0,Friday,March,200.0,62.0,22.0,72,1004058,196103,0,44160.0
Y,2020,0,Thursday,March,200.0,55.0,48.0,3,996845,206299,0,83520.0
Y,2020,1,Friday,March,170.0,51.0,17.0,11,1036401,196228,0,72060.0
N,2020,1,Friday,March,170.0,511.0,17.0,7,1017782,211900,0,84240.0
N,2020,1,Tuesday,February,190.0,57.0,40.0,3,988047,206237,0,9900.0
N,2020,2,Saturday,March,140.0,56.0,47.0,10,999675,235995,1,10440.0
Y,2020,1,Saturday,March,0.0,0.0,0.0,17,1016373,255469,0,10740.0
Y,2020,1,Saturday,March,200.0,6.0,42.0,10,1003657,179550,0,3120.0
Y,2020,1,Wednesday,March,230.0,59.0,53.0,15,1003404,183595,0,39900.0
Y,2020,0,Saturday,February,160.0,57.0,19.0,20,1002700,221532,0,21900.0
Y,2020,0,Saturday,February,120.0,53.0,18.0,20,1002700,221532,0,21900.0
N,2020,1,Friday,March,150.0,6.0,22.0,10,1022883,214534,0,10800.0
N,2020,1,Sunday,March,200.0,58.0,57.0,4,1000250,228723,0,57300.0
Y,2020,1,Monday,March,160.0,58.0,28.0,10,1006005,234688,0,6840.0
Y,2020,30,Tuesday,February,150.0,61.0,19.0,1,1007101,243940,0,59340.00000000001
Y,2020,1,Thursday,February,200.0,58.0,24.0,60,1027294,251236,0,57840.0
N,2020,1,Friday,February,175.0,56.0,26.0,5,998563,186370,0,34800.0
N,2020,1,Friday,February,185.0,62.0,22.0,5,998563,186370,0,34800.0
Y,2020,0,Saturday,March,230.0,58.0,43.0,5,985661,203396,0,53400.0
Y,2020,1,Saturday,March,185.0,511.0,19.0,5,998603,221770,0,65400.00000000001
N,2020,7,Saturday,March,180.0,51.0,27.0,5,997189,236977,0,67500.0
Y,2020,1,Tuesday,March,170.0,56.0,24.0,1,997213,238053,0,79440.0
N,2020,1,Tuesday,March,240.0,6.0,0.0,5,1010375,239096,0,23100.0
Y,2020,2,Friday,March,140.0,51.0,25.0,1,1020316,239179,0,64500.00000000001
N,2020,2,Thursday,March,135.0,61.0,0.0,3,1014815,249631,0,52200.0
N,2020,3,Saturday,March,180.0,58.0,15.0,5,1015500,248825,0,58200.0
Y,2020,3,Saturday,March,165.0,511.0,20.0,5,1015500,248825,0,58200.0
Y,2020,5,Saturday,March,180.0,6.0,28.0,5,989238,155177,0,63000.00000000001
Y,2020,5,Saturday,March,160.0,53.0,26.0,5,989238,155177,0,63000.00000000001
Y,2020,1,Saturday,March,150.0,59.0,60.0,16,1005218,190974,0,17580.0
Y,2020,1,Saturday,March,0.0,0.0,0.0,16,1005218,190974,0,17580.0
N,2020,3,Monday,March,210.0,61.0,49.0,10,1002203,196250,0,7200.0
N,2020,1,Saturday,March,130.0,56.0,38.0,11,1033533,215183,0,75720.0
Y,2020,1,Saturday,March,180.0,51.0,27.0,3,951972,148089,0,63600.00000000001
Y,2020,1,Saturday,March,130.0,57.0,49.0,3,951972,148089,0,63600.00000000001
N,2020,2,Sunday,March,130.0,58.0,24.0,5,1004463,253787,0,16200.000000000002
N,2020,1,Saturday,March,160.0,57.0,15.0,20,1007025,238272,0,72000.0
N,2020,2,Friday,March,280.0,59.0,23.0,1,1008084,246773,0,83220.0
N,2020,0,Sunday,March,155.0,58.0,47.0,15,985954,172919,0,15300.000000000002
N,2020,1,Thursday,March,150.0,55.0,96.0,15,1017140,183797,0,57060.0
N,2020,0,Thursday,March,156.0,55.0,20.0,5,1003209,248934,0,14280.0
Y,2020,1,Saturday,March,190.0,58.0,25.0,9,981579,164578,0,42600.0
N,2020,1,Friday,February,150.0,56.0,53.0,5,1012998,183140,0,55800.0
N,2020,1,Friday,March,120.0,56.0,24.0,10,1004630,189640,0,39600.0
N,2020,2,Sunday,March,180.0,6.0,26.0,5,999110,235349,1,68100.0
N,2020,1,Thursday,March,220.0,6.0,45.0,20,1005376,233301,0,69000.0
N,2020,1,Thursday,March,200.0,57.0,40.0,20,1005553,233524,0,69000.0
N,2020,1,Thursday,March,205.0,62.0,20.0,4,1017541,255918,1,9360.0
N,2020,1,Friday,February,170.0,6.0,0.0,1,990280,149000,0,65520.00000000001
Y,2020,1,Sunday,March,150.0,57.0,16.0,5,989371,149487,0,60000.00000000001
Y,2020,0,Thursday,February,115.0,54.0,18.0,4,1022206,183632,0,36180.0
Y,2020,0,Thursday,February,130.0,56.0,15.0,4,1022206,183632,0,36180.0
Y,2020,0,Thursday,February,130.0,55.0,15.0,4,1022206,183632,0,36180.0
N,2020,1,Sunday,March,155.0,58.0,40.0,5,1045010,195535,0,75600.0
N,2020,1,Saturday,March,150.0,58.0,17.0,6,1012214,193670,0,2400.0
Y,2020,2,Sunday,March,170.0,58.0,22.0,5,1009525,194932,0,13800.0
N,2020,2,Sunday,March,180.0,55.0,20.0,5,1009525,194932,0,13800.0
N,2020,2,Sunday,March,170.0,51.0,20.0,5,1022861,198706,0,69240.0
N,2020,1,Monday,March,220.0,51.0,49.0,12,983859,205623,0,6000.0
Y,2020,1,Monday,March,160.0,59.0,36.0,8,984292,210126,0,8160.000000000001
Y,2020,1,Thursday,February,195.0,62.0,44.0,8,996688,223612,0,8340.0
N,2020,1,Sunday,March,165.0,57.0,29.0,10,998455,222285,0,8700.0
N,2020,0,Friday,March,165.0,59.0,19.0,35,999182,226972,0,36780.0
N,2020,1,Friday,March,150.0,61.0,22.0,2,1011106,255951,0,68580.0
N,2020,1,Monday,March,230.0,62.0,35.0,30,1004044,177526,0,0.0
N,2020,1,Sunday,March,165.0,51.0,31.0,9,1003286,181971,0,39600.0
Y,2020,2,Saturday,March,190.0,59.0,26.0,15,1011459,183079,0,18300.0
N,2020,2,Thursday,February,165.0,59.0,21.0,10,1006284,190177,0,1500.0
N,2020,1,Saturday,February,160.0,62.0,36.0,5,988872,190937,0,82200.0
Y,2020,3,Monday,March,190.0,59.0,35.0,8,989296,190874,0,21600.0
N,2020,1,Monday,March,185.0,6.0,0.0,20,1051268,155335,0,12300.0
Y,2020,1,Thursday,March,140.0,511.0,36.0,2,1055098,191571,0,36420.0
N,2020,1,Saturday,March,195.0,6.0,41.0,8,991109,200997,0,14040.0
N,2020,1,Wednesday,March,195.0,55.0,19.0,5,1009682,241369,0,81300.0
N,2020,5,Thursday,March,10.0,51.0,19.0,5,1010535,241299,0,72720.0
Y,2020,0,Sunday,March,185.0,57.0,24.0,1,1026319,242557,0,67800.0
N,2020,2,Thursday,March,168.0,59.0,35.0,2,1013617,254397,0,67200.0
N,2020,2,Sunday,March,165.0,58.0,18.0,5,1009525,194932,0,13800.0
N,2020,1,Friday,February,240.0,54.0,33.0,27,982428,197735,0,9240.0
N,2020,1,Friday,February,130.0,56.0,15.0,27,982428,197735,0,9240.0
N,2020,1,Monday,March,160.0,511.0,24.0,1,1001139,228831,0,63000.00000000001
N,2020,3,Saturday,March,180.0,6.0,22.0,15,1041748,196938,1,62820.00000000001
N,2020,3,Saturday,March,160.0,51.0,0.0,15,1041748,196938,0,62820.00000000001
N,2020,0,Tuesday,March,190.0,51.0,46.0,4,1004524,253578,0,7560.000000000001
N,2020,1,Monday,March,180.0,62.0,0.0,8,984725,209050,0,6600.0
N,2020,10,Thursday,February,160.0,59.0,32.0,10,989090,223709,0,32100.000000000004
N,2020,1,Monday,March,150.0,56.0,21.0,15,1007833,244418,1,57900.0
Y,2020,1,Wednesday,March,170.0,6.0,34.0,7,1013924,247636,0,54480.0
Y,2020,2,Wednesday,February,180.0,57.0,27.0,20,994836,153216,0,38280.0
N,2020,1,Friday,March,170.0,511.0,15.0,10,993689,150490,0,33000.0
N,2020,1,Friday,March,160.0,511.0,15.0,10,993689,150490,0,33000.0
N,2020,1,Friday,March,150.0,59.0,15.0,10,993689,150490,0,33000.0
N,2020,5,Monday,March,0.0,57.0,29.0,6,989462,149596,0,45120.0
N,2020,1,Tuesday,March,150.0,59.0,50.0,15,1001451,158376,0,40200.0
N,2020,2,Friday,March,160.0,6.0,20.0,3,1018363,183567,0,64680.00000000001
N,2020,1,Monday,March,200.0,57.0,19.0,5,1014246,179941,0,49500.0
N,2020,1,Tuesday,March,160.0,58.0,25.0,5,983279,185427,0,36600.0
Y,2020,1,Monday,February,225.0,51.0,25.0,1,1005423,183398,0,82800.0
Y,2020,1,Sunday,March,160.0,58.0,37.0,18,987554,182212,0,40500.0
N,2020,1,Sunday,March,200.0,511.0,19.0,1,1000965,192831,0,58680.00000000001
Y,2020,1,Thursday,March,0.0,6.0,27.0,9,994898,187886,0,39600.0
N,2020,1,Monday,March,210.0,62.0,34.0,2,997034,198256,0,56820.0
Y,2020,1,Wednesday,March,200.0,511.0,39.0,15,990953,167402,0,5460.0
N,2020,1,Wednesday,March,150.0,55.0,26.0,15,990953,167402,0,5460.0
N,2020,1,Friday,March,120.0,53.0,33.0,11,1031520,216637,0,78300.0
N,2020,1,Friday,March,150.0,55.0,36.0,11,1031520,216637,0,78300.0
N,2020,1,Tuesday,March,220.0,58.0,54.0,8,963882,173882,0,31980.000000000004
Y,2020,1,Saturday,March,175.0,58.0,18.0,5,994010,224717,0,80100.0
Y,2020,1,Saturday,March,140.0,57.0,19.0,5,990833,218234,0,80100.0
Y,2020,1,Saturday,March,0.0,0.0,16.0,5,994010,224717,0,80100.0
N,2020,1,Friday,February,130.0,56.0,20.0,2,998542,227921,0,80520.0
N,2020,1,Saturday,February,150.0,57.0,15.0,14,1000472,237474,0,79920.0
Y,2020,3,Tuesday,March,150.0,56.0,53.0,4,1005977,233790,0,10260.0
N,2020,1,Tuesday,March,200.0,55.0,18.0,5,1007288,236469,0,77700.0
N,2020,1,Tuesday,March,135.0,51.0,0.0,5,1007288,236469,0,77700.0
N,2020,1,Tuesday,March,185.0,6.0,0.0,10,1007288,236469,0,77820.0
Y,2020,0,Saturday,March,170.0,51.0,34.0,2,1010401,243349,0,7800.000000000001
N,2020,5,Friday,January,150.0,55.0,16.0,5,1003813,242748,0,82020.0
N,2020,1,Tuesday,March,175.0,6.0,15.0,6,989340,154908,0,78600.0
Y,2020,5,Saturday,March,220.0,61.0,32.0,2,1013215,176586,0,3960.0000000000005
N,2020,1,Friday,March,165.0,56.0,42.0,7,1013646,183266,0,9780.0
N,2020,1,Friday,March,125.0,55.0,28.0,7,1013646,183266,0,9780.0
Y,2020,1,Saturday,February,170.0,59.0,50.0,12,1005888,190412,0,76860.0
N,2020,1,Tuesday,March,150.0,58.0,17.0,10,989013,192651,0,82860.0
N,2020,1,Tuesday,March,125.0,56.0,16.0,10,989013,192651,0,82860.0
N,2020,1,Tuesday,March,120.0,52.0,16.0,10,986673,194680,0,82860.0
N,2020,1,Tuesday,March,120.0,54.0,15.0,10,989013,192651,0,82860.0
Y,2020,1,Sunday,March,110.0,59.0,47.0,12,946729,170017,1,51660.0
N,2020,0,Tuesday,March,150.0,58.0,33.0,8,982736,206127,0,75240.0
N,2020,2,Thursday,January,130.0,56.0,17.0,0,1001518,235386,0,6660.0
Y,2020,5,Sunday,February,250.0,511.0,29.0,0,1000011,244236,0,6600.0
Y,2020,2,Wednesday,March,130.0,56.0,18.0,1,1005873,185052,0,4080.0000000000005
Y,2020,1,Sunday,January,180.0,58.0,20.0,1,996166,190887,0,83520.0
Y,2020,1,Wednesday,January,200.0,59.0,30.0,1,1003024,189551,0,4800.0
N,2020,1,Sunday,March,150.0,59.0,13.0,20,1043732,155279,0,81480.0
N,2020,1,Tuesday,March,160.0,56.0,29.0,6,1053677,159044,0,6000.0
N,2020,1,Saturday,March,110.0,5.0,14.0,6,1024198,203436,0,78060.0
N,2020,1,Saturday,March,140.0,58.0,15.0,6,1024406,203409,0,78060.0
N,2020,0,Monday,March,200.0,6.0,61.0,13,985803,201394,0,68400.0
Y,2020,0,Tuesday,March,220.0,62.0,31.0,15,989255,219170,0,46200.0
N,2020,1,Friday,March,160.0,51.0,15.0,10,993689,150490,0,33000.0
N,2020,1,Monday,March,175.0,57.0,0.0,19,985216,168204,0,60360.00000000001
N,2020,0,Wednesday,March,110.0,55.0,12.0,5,1006506,174375,0,56700.0
N,2020,1,Monday,March,140.0,56.0,15.0,14,1000949,180024,1,51660.0
N,2020,1,Sunday,March,160.0,57.0,19.0,15,1019382,182808,0,75660.0
N,2020,1,Saturday,March,180.0,55.0,26.0,7,1016874,180122,0,45420.0
N,2020,1,Friday,March,180.0,59.0,18.0,1,1002943,190272,0,69900.0
N,2020,1,Saturday,March,180.0,58.0,30.0,3,992535,188089,0,71520.0
N,2020,0,Saturday,March,185.0,58.0,0.0,10,1041748,196938,0,57720.0
N,2020,0,Saturday,March,165.0,57.0,0.0,10,1041748,196938,0,57720.0
N,2020,0,Saturday,March,140.0,54.0,0.0,10,1041748,196938,0,57720.0
N,2020,1,Friday,March,150.0,55.0,28.0,11,1030622,216271,0,78300.0
N,2020,1,Friday,March,140.0,54.0,38.0,11,1030622,216271,0,78300.0
N,2020,10,Wednesday,March,140.0,56.0,44.0,15,1016211,212845,0,29700.000000000004
Y,2020,1,Tuesday,March,150.0,51.0,23.0,8,960665,161488,1,84120.0
Y,2020,5,Friday,March,165.0,54.0,23.0,5,985163,208096,0,61200.00000000001
N,2020,1,Sunday,March,145.0,55.0,30.0,5,1001332,233724,0,25200.0
Y,2020,0,Tuesday,March,150.0,56.0,25.0,5,1001509,231288,0,6900.0
Y,2020,1,Wednesday,March,185.0,58.0,28.0,2,997580,231154,0,81960.0
N,2020,1,Wednesday,March,160.0,511.0,24.0,2,997580,231154,0,81960.0
N,2020,0,Wednesday,March,130.0,51.0,17.0,8,1001661,241501,0,63960.00000000001
N,2020,0,Wednesday,March,180.0,53.0,17.0,8,1001661,241501,0,63960.00000000001
N,2020,0,Wednesday,March,170.0,61.0,20.0,10,1007605,234283,0,59580.00000000001
Y,2020,1,Sunday,March,130.0,57.0,17.0,10,1022711,237059,0,6000.0
Y,2020,1,Sunday,March,180.0,51.0,23.0,5,1018625,242071,0,80460.0
Y,2020,3,Monday,March,150.0,57.0,28.0,24,1026413,242034,0,58800.00000000001
N,2020,1,Tuesday,March,170.0,6.0,17.0,3,1017911,243450,0,79740.0
N,2020,0,Wednesday,March,150.0,56.0,16.0,4,1027298,244954,0,82800.0
Y,2020,1,Tuesday,March,130.0,54.0,45.0,3,1012182,252295,0,73260.0
Y,2020,1,Wednesday,March,120.0,56.0,18.0,6,1018744,258868,0,49680.0
N,2020,1,Tuesday,March,150.0,58.0,30.0,21,988732,149347,0,84780.0
N,2020,2,Tuesday,March,230.0,51.0,0.0,10,988775,149400,0,77700.0
N,2020,1,Wednesday,March,130.0,59.0,18.0,5,989230,155413,0,80340.0
Y,2020,0,Wednesday,March,180.0,63.0,17.0,4,1002197,155954,0,68520.0
N,2020,1,Thursday,March,130.0,57.0,19.0,9,1011215,181592,0,81000.0
N,2020,1,Thursday,March,180.0,61.0,30.0,9,1011215,181592,0,81000.0
Y,2020,0,Tuesday,March,145.0,59.0,16.0,3,1020316,183939,0,900.0
N,2020,0,Tuesday,March,150.0,59.0,0.0,2,1000793,185027,0,75300.0
N,2020,15,Saturday,March,160.0,61.0,20.0,1,1004196,183865,0,4680.0
N,2020,1,Tuesday,March,150.0,59.0,27.0,6,1000266,185499,0,76620.0
N,2020,1,Tuesday,March,160.0,6.0,28.0,5,1005672,193714,0,600.0
N,2020,1,Tuesday,March,140.0,52.0,0.0,10,1005386,193330,0,600.0
N,2020,1,Saturday,March,160.0,56.0,30.0,3,1007480,193962,0,5820.0
N,2020,1,Saturday,March,165.0,56.0,30.0,3,1007480,193962,0,5820.0
N,2020,0,Saturday,March,120.0,53.0,33.0,5,996572,197150,0,68520.0
Y,2020,1,Saturday,March,160.0,58.0,19.0,4,1032926,195834,0,3000.0
Y,2020,1,Saturday,March,150.0,56.0,21.0,4,1032926,195834,0,3000.0
Y,2020,3,Wednesday,February,150.0,56.0,0.0,20,1056242,185711,0,56700.0
N,2020,5,Wednesday,March,130.0,57.0,18.0,12,1050900,213489,0,9780.0
N,2020,5,Wednesday,March,125.0,56.0,19.0,12,1050900,213489,0,9780.0
N,2020,5,Wednesday,March,150.0,57.0,18.0,12,1050900,213489,0,9780.0
Y,2020,1,Tuesday,March,130.0,55.0,13.0,10,939288,156201,0,65280.00000000001
Y,2020,1,Tuesday,March,200.0,55.0,13.0,10,939288,156201,0,65280.00000000001
N,2020,1,Thursday,March,180.0,57.0,36.0,12,982123,163305,0,2400.0
N,2020,1,Friday,March,200.0,6.0,50.0,4,998299,175701,0,11040.0
N,2020,1,Wednesday,March,160.0,59.0,22.0,23,1004088,196566,0,56160.0
Y,2020,2,Tuesday,March,160.0,57.0,24.0,2,1052822,161346,0,79200.0
Y,2020,1,Thursday,March,160.0,57.0,47.0,2,983139,206515,0,5160.0
N,2020,5,Tuesday,March,180.0,511.0,29.0,10,995321,219857,0,62100.00000000001
N,2020,1,Wednesday,March,180.0,58.0,40.0,5,996551,223272,0,64320.00000000001
N,2020,4,Thursday,March,160.0,63.0,16.0,24,999449,223695,0,48180.0
N,2020,3,Tuesday,March,185.0,51.0,30.0,15,1006178,236840,0,39900.0
Y,2020,0,Friday,March,150.0,55.0,20.0,2,1007025,238272,0,64800.00000000001
N,2020,1,Friday,February,130.0,55.0,20.0,1,1017650,257603,0,71400.0
N,2020,0,Wednesday,March,180.0,58.0,31.0,1,988648,155285,0,65460.00000000001
Y,2020,10,Wednesday,March,170.0,55.0,39.0,16,999633,190252,0,56100.0
Y,2020,10,Wednesday,March,230.0,63.0,40.0,16,999633,190252,0,55320.0
N,2020,5,Friday,March,100.0,45.0,0.0,5,996655,200918,0,49680.0
N,2020,5,Saturday,March,0.0,0.0,42.0,5,1041748,196938,0,58080.0
